t,impulso,maniobra,v,rumbo,fx,fy,normF,dx,dy
1750083248.529,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083249.047,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083249.561,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083250.079,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083250.591,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083251.098,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083251.598,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083252.101,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083252.615,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083253.131,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083253.631,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083254.124,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083254.625,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083255.138,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083255.637,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083256.157,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083256.66,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083257.161,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083257.656,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083258.156,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083258.664,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083259.16,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083259.657,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083260.159,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083260.659,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083261.156,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083261.656,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083262.153,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083262.665,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083263.154,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083263.655,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083264.156,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083264.651,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083265.151,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083265.672,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083266.184,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083266.7,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083267.212,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083267.699,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083268.214,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083268.729,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083269.223,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083269.722,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083270.217,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083270.714,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083271.232,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083271.748,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083272.247,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083272.748,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083273.255,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083273.749,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083274.248,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083274.752,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083275.257,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083275.751,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083276.267,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083276.762,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083277.277,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083277.783,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083278.281,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083278.784,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083279.282,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083279.788,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083280.288,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083280.789,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083281.278,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083281.776,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083282.279,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083282.776,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083283.289,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083283.786,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083284.283,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083284.783,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083285.286,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083285.785,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083286.282,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083286.782,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083287.291,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083287.791,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083288.308,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083288.828,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083289.342,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083289.864,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083290.375,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083290.878,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083291.375,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083291.877,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083292.381,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083292.88,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083293.379,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083293.878,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083294.376,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083294.879,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083295.378,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083295.876,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083296.371,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083296.873,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083297.377,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083297.878,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083298.378,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083298.875,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083299.39,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083299.909,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083300.424,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083300.927,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083301.434,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083301.944,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083302.446,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083302.941,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083303.453,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083303.952,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083304.452,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083304.953,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083305.457,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083305.953,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083306.457,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083306.969,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083307.468,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083307.97,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083308.467,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083308.967,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083309.468,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083309.965,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083310.479,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083310.97,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083311.485,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083311.999,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083312.495,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083313.001,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083313.518,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083314.024,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083314.53,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083315.027,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083315.534,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083316.038,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083316.538,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083317.036,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083317.53,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083318.034,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083318.53,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083319.031,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083319.529,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083320.041,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083320.555,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083321.049,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083321.549,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083322.054,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083322.552,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083323.064,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083323.576,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083324.085,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083324.587,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083325.073,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083325.578,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083326.077,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083326.575,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083327.08,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083327.584,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083328.08,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083328.58,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083329.077,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083329.574,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083330.075,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083330.573,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083331.078,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083331.579,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083332.077,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083332.588,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083333.118,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083333.629,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083334.124,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083334.628,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083335.127,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083335.646,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083336.154,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083336.655,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083337.155,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083337.655,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083338.156,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083338.656,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083339.153,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083339.664,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083340.157,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083340.663,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083341.157,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083341.659,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083342.16,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083342.655,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083343.156,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083343.668,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083344.163,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083344.661,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083345.161,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083345.673,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083346.187,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083346.71,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083347.225,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083347.715,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083348.215,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083348.715,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083349.23,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083349.752,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083350.266,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083350.764,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083351.262,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083351.768,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083352.266,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083352.787,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083353.281,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083353.789,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083354.281,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083354.777,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083355.275,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083355.791,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083356.289,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083356.789,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083357.284,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083357.789,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083358.29,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083358.777,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083359.29,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083359.791,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083360.276,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083360.783,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
1750083361.278,False,avance_libre,2.57,317.1,0.0,0.0,0.0,0.7325428987873789,-0.6807208689589177
1750083361.776,False,avance_libre,2.57,317.0,0.0,0.0,0.0,0.7313537016191707,-0.6819983600624983
